date,ticker,text,true_label,lexicon_score,classifier_score
2024-05-09,TSLA,Tesla shares plunged after received an analyst downgrade,negative,-1.0,-0.8297498983942587
2024-05-10,TSLA,Tesla drops as it announced layoffs amid cost cuts,negative,-1.0,-0.9504631841496636
2024-05-10,TSLA,Tesla drops as it faces a regulatory investigation,negative,-1.0,-0.9509191133472783
2024-05-13,TSLA,Tesla shares dropped after received an analyst downgrade,negative,-1.0,-0.887268374925094
2024-05-16,TSLA,"Tesla received an analyst downgrade, shares slide",negative,-1.0,-0.9240015314457571
2024-05-17,TSLA,Tesla shares trade flat as it will report quarterly results next week,neutral,0.0,-0.0005536697560573796
2024-05-20,TSLA,Tesla stock jumped on robust quarterly earnings,positive,1.0,0.7781625995480254
2024-05-22,TSLA,Analysts turn bullish on Tesla after robust cash flow,positive,1.0,0.894994402649863
2024-05-23,TSLA,Tesla to hold investor call on profit margins,neutral,1.0,-0.002803609954146767
2024-05-24,TSLA,Tesla shares surged after unveiled a new product line to strong demand,positive,1.0,0.9088565347695361
2024-05-29,TSLA,Tesla drops as it received an analyst downgrade,negative,-1.0,-0.9448443320467992
2024-05-30,TSLA,Tesla shares trade flat as it announced a change to its board of directors,neutral,0.0,-0.0014402382331549675
2024-05-31,TSLA,Analysts turn bullish on Tesla after robust sales,positive,1.0,0.9102643127888853
2024-06-05,TSLA,Tesla stock surged on record guidance,positive,1.0,0.7972256206201225
2024-06-10,TSLA,"Tesla unveiled a new product line to strong demand, shares climb",positive,1.0,0.9541530080281007
2024-06-13,TSLA,Tesla to hold investor call on guidance,neutral,0.0,-0.001087589049011196
2024-06-14,TSLA,Tesla shares dropped after warned of a demand slowdown,negative,-1.0,-0.9143906746491205
2024-06-17,TSLA,Analysts turn cautious on Tesla after worse-than-expected cash flow,negative,0.0,-0.9220167273624154
2024-06-17,TSLA,Tesla drops as it faces a regulatory investigation,negative,-1.0,-0.9509191133472783
2024-06-18,TSLA,Tesla held its annual shareholder meeting,neutral,0.0,-0.004519695725281776
2024-06-20,TSLA,Tesla cash flow in line with expectations,neutral,0.0,-0.000844400623127517
2024-06-21,TSLA,"Tesla missed analyst earnings estimates, shares slide",negative,-1.0,-0.902246614881136
2024-06-24,TSLA,"Tesla warned of a demand slowdown, shares slide",negative,-1.0,-0.9431367794204918
2024-06-25,TSLA,Tesla presented at an industry conference,neutral,0.0,-0.003949240824195552
2024-06-26,TSLA,"Tesla held its annual shareholder meeting, no major stock reaction",neutral,0.0,-0.0018915756788471412
2024-06-27,TSLA,Tesla filed its routine quarterly disclosure,neutral,0.0,-0.0009525289846085763
2024-06-27,TSLA,"Tesla raised its full-year guidance, shares climb",positive,1.0,0.8894153272730411
2024-06-28,TSLA,Tesla cash flow in line with expectations,neutral,0.0,-0.000844400623127517
2024-07-01,TSLA,Analysts turn cautious on Tesla after weak cash flow,negative,-1.0,-0.8896109808511186
2024-07-03,TSLA,"Tesla cut its full-year guidance, shares slide",negative,-1.0,-0.8981362424630324
2024-07-08,TSLA,Tesla filed its routine quarterly disclosure,neutral,0.0,-0.0009525289846085763
2024-07-12,TSLA,Analysts turn cautious on Tesla after soft guidance,negative,0.0,-0.8960461295668589
2024-07-15,TSLA,Tesla shares plunged after missed analyst earnings estimates,negative,-1.0,-0.8123086631164371
2024-07-17,TSLA,Tesla shares tumbled after received an analyst downgrade,negative,-1.0,-0.8385916079459568
2024-07-17,TSLA,Tesla stock advanced on record quarterly earnings,positive,1.0,0.8523087755475892
2024-07-18,TSLA,Tesla rallies as it announced a share buyback program,positive,1.0,0.9496730181861665
2024-07-19,TSLA,"Tesla received an analyst upgrade, shares climb",positive,1.0,0.9228862673478969
2024-07-22,TSLA,Tesla rallies as it raised its full-year guidance,positive,1.0,0.9155495178067174
2024-07-23,TSLA,Tesla shares jumped after received an analyst upgrade,positive,1.0,0.8483267620756905
2024-07-25,TSLA,Tesla shares climbed after unveiled a new product line to strong demand,positive,1.0,0.9165190015347815
2024-07-29,TSLA,Tesla stock sank on disappointing guidance,negative,-1.0,-0.8326244413450927
2024-07-30,TSLA,"Tesla held its annual shareholder meeting, no major stock reaction",neutral,0.0,-0.0018915756788471412
2024-07-31,TSLA,Tesla rallies as it raised its full-year guidance,positive,1.0,0.9155495178067174
2024-08-01,TSLA,Tesla stock tumbled on soft guidance,negative,-1.0,-0.8363497467737002
2024-08-05,TSLA,Tesla shares slumped after cut its full-year guidance,negative,-1.0,-0.8711286598113387
2024-08-06,TSLA,Tesla stock sank on worse-than-expected guidance,negative,-1.0,-0.8570375130693735
2024-08-07,TSLA,Analysts turn cautious on Tesla after weak quarterly earnings,negative,-1.0,-0.8916975909972413
2024-08-12,TSLA,Tesla stock advanced on better-than-expected profit margins,positive,1.0,0.765762106721676
2024-08-13,TSLA,Tesla shares slumped after cut its full-year guidance,negative,-1.0,-0.8711286598113387
2024-08-14,TSLA,"Tesla filed its routine quarterly disclosure, no major stock reaction",neutral,0.0,-0.0006792901431024283
2024-08-14,TSLA,Tesla rallies as it unveiled a new product line to strong demand,positive,1.0,0.9382030689749176
2024-08-15,TSLA,Tesla drops as it missed analyst earnings estimates,negative,-1.0,-0.9294384286071679
2024-08-19,TSLA,Tesla shares tumbled after received an analyst downgrade,negative,-1.0,-0.8385916079459568
2024-08-20,TSLA,Tesla shares sank after announced layoffs amid cost cuts,negative,-1.0,-0.9218003294910871
2024-08-22,TSLA,Analysts turn cautious on Tesla after disappointing sales,negative,0.0,-0.9247347622095689
2024-08-22,TSLA,Analysts turn cautious on Tesla after troubling quarterly earnings,negative,0.0,-0.8943634440653437
2024-08-27,TSLA,Tesla rallies as it beat analyst earnings estimates,positive,1.0,0.8996918606802218
2024-08-28,TSLA,Tesla rallies as it beat analyst earnings estimates,positive,1.0,0.8996918606802218
2024-08-29,TSLA,Tesla shares fell after faces a regulatory investigation,negative,-1.0,-0.9003149732745851
2024-08-30,TSLA,Tesla drops as it warned of a demand slowdown,negative,-1.0,-0.954141296089943
2024-09-03,TSLA,"Tesla announced layoffs amid cost cuts, shares slide",negative,-1.0,-0.948168517581117
2024-09-03,TSLA,Tesla to hold investor call on cash flow,neutral,0.0,-0.002716876140779881
2024-09-04,TSLA,Tesla shares tumbled after warned of a demand slowdown,negative,-1.0,-0.8796446149553774
2024-09-05,TSLA,Analysts turn bullish on Tesla after better-than-expected revenue,positive,1.0,0.9021013823983801
2024-09-09,TSLA,Analysts turn cautious on Tesla after disappointing guidance,negative,0.0,-0.9210272746083643
2024-09-10,TSLA,Tesla stock advanced on better-than-expected sales,positive,1.0,0.7891744566027189
2024-09-12,TSLA,Tesla shares sank after warned of a demand slowdown,negative,-1.0,-0.8986959769284489
2024-09-16,TSLA,Tesla will report quarterly results next week,neutral,0.0,-0.0009698295543304342
2024-09-16,TSLA,Tesla shares slumped after announced layoffs amid cost cuts,negative,-1.0,-0.9212647702685354
2024-09-19,TSLA,Analysts turn bullish on Tesla after record quarterly earnings,positive,1.0,0.9326856930985665
2024-09-23,TSLA,Tesla shares advanced after received an analyst upgrade,positive,1.0,0.8473380852946287
2024-09-26,TSLA,Tesla shares climbed after unveiled a new product line to strong demand,positive,1.0,0.9165190015347815
2024-09-30,TSLA,Analysts turn cautious on Tesla after weak revenue,negative,-1.0,-0.9393400806899915
2024-10-01,TSLA,"Tesla announced a share buyback program, shares climb",positive,1.0,0.943185195247612
2024-10-04,TSLA,Analysts turn cautious on Tesla after weak profit margins,negative,0.0,-0.9158147152961
2024-10-08,TSLA,Tesla drops as it cut its full-year guidance,negative,-1.0,-0.9174804645611706
2024-10-08,TSLA,Tesla cash flow in line with expectations,neutral,0.0,-0.000844400623127517
2024-10-14,TSLA,Tesla to hold investor call on sales,neutral,0.0,-0.002207908423522996
2024-10-16,TSLA,Analysts turn bullish on Tesla after strong cash flow,positive,1.0,0.8828489169494514
2024-10-17,TSLA,Analysts turn cautious on Tesla after weak cash flow,negative,-1.0,-0.8896109808511186
2024-10-17,TSLA,Tesla stock climbed on resilient sales,positive,1.0,0.7788343045732182
2024-10-21,TSLA,"Tesla beat analyst earnings estimates, shares climb",positive,1.0,0.8856703933415196
2024-10-22,TSLA,Analysts turn bullish on Tesla after record quarterly earnings,positive,1.0,0.9326856930985665
2024-10-22,TSLA,"Tesla unveiled a new product line to strong demand, shares climb",positive,1.0,0.9541530080281007
2024-10-23,TSLA,Tesla shares tumbled after faces a regulatory investigation,negative,-1.0,-0.8899243786212304
2024-10-23,TSLA,Tesla stock jumped on resilient revenue,positive,1.0,0.7344959073763611
2024-10-24,TSLA,Tesla shares jumped after announced a share buyback program,positive,1.0,0.9129378093944646
2024-10-25,TSLA,Analysts turn bullish on Tesla after strong cash flow,positive,1.0,0.8828489169494514
2024-10-29,TSLA,Tesla shares sank after announced layoffs amid cost cuts,negative,-1.0,-0.9218003294910871
2024-11-01,TSLA,Analysts turn bullish on Tesla after resilient sales,positive,1.0,0.9003423551490737
2024-11-04,TSLA,Tesla shares trade flat as it maintained its previous guidance,neutral,0.0,-0.0014717016192671017
2024-11-06,TSLA,Tesla stock dropped on disappointing quarterly earnings,negative,-1.0,-0.8149653406851025
2024-11-07,TSLA,Tesla drops as it missed analyst earnings estimates,negative,-1.0,-0.9294384286071679
2024-11-08,TSLA,Tesla guidance in line with expectations,neutral,0.0,0.00022362786858230732
2024-11-11,TSLA,Tesla to hold investor call on sales,neutral,0.0,-0.002207908423522996
2024-11-20,TSLA,Tesla rallies as it received an analyst upgrade,positive,1.0,0.9085723119817151
2024-11-22,TSLA,Tesla drops as it cut its full-year guidance,negative,-1.0,-0.9174804645611706
2024-11-26,TSLA,Analysts turn cautious on Tesla after soft cash flow,negative,0.0,-0.875171202622104
2024-11-26,TSLA,Tesla rallies as it reported record quarterly profit,positive,1.0,0.9594426220134175
2024-11-27,TSLA,Tesla rallies as it announced a share buyback program,positive,1.0,0.9496730181861665
2024-12-02,TSLA,Tesla rallies as it announced a share buyback program,positive,1.0,0.9496730181861665
2024-12-03,TSLA,Tesla shares sank after warned of a demand slowdown,negative,-1.0,-0.8986959769284489
2024-12-04,TSLA,Tesla to hold investor call on cash flow,neutral,0.0,-0.002716876140779881
2024-12-05,TSLA,Tesla shares dropped after faces a regulatory investigation,negative,-1.0,-0.9108693803381018
2024-12-06,TSLA,Analysts turn cautious on Tesla after soft quarterly earnings,negative,0.0,-0.8556869531572846
2024-12-09,TSLA,"Tesla warned of a demand slowdown, shares slide",negative,-1.0,-0.9431367794204918
2024-12-17,TSLA,Tesla stock sank on troubling quarterly earnings,negative,-1.0,-0.8214310254407404
2024-12-23,TSLA,Analysts turn bullish on Tesla after record quarterly earnings,positive,1.0,0.9326856930985665
2024-12-24,TSLA,Tesla rallies as it beat analyst earnings estimates,positive,1.0,0.8996918606802218
2024-12-24,TSLA,Tesla drops as it cut its full-year guidance,negative,-1.0,-0.9174804645611706
2024-12-27,TSLA,Analysts turn bullish on Tesla after resilient profit margins,positive,1.0,0.8785819188034897
2025-01-06,TSLA,Tesla rallies as it beat analyst earnings estimates,positive,1.0,0.8996918606802218
2025-01-10,TSLA,"Tesla raised its full-year guidance, shares climb",positive,1.0,0.8894153272730411
2025-01-10,TSLA,Tesla announced a change to its board of directors,neutral,0.0,-0.003610072075022383
2025-01-14,TSLA,Tesla revenue in line with expectations,neutral,0.0,-0.0037343360396221645
2025-01-15,TSLA,Tesla shares trade flat as it maintained its previous guidance,neutral,0.0,-0.0014717016192671017
2025-01-17,TSLA,Tesla cash flow in line with expectations,neutral,0.0,-0.000844400623127517
2025-01-23,TSLA,Tesla stock dropped on weak profit margins,negative,-0.3333333333333333,-0.8177248139877824
2025-01-28,TSLA,Tesla rallies as it announced a share buyback program,positive,1.0,0.9496730181861665
2025-01-29,TSLA,"Tesla maintained its previous guidance, no major stock reaction",neutral,0.0,-0.0014008787005847477
2025-02-03,TSLA,Tesla shares jumped after beat analyst earnings estimates,positive,1.0,0.8603785090281119
2025-02-04,TSLA,Tesla rallies as it raised its full-year guidance,positive,1.0,0.9155495178067174
2025-02-05,TSLA,Analysts turn bullish on Tesla after robust cash flow,positive,1.0,0.894994402649863
2025-02-07,TSLA,Tesla quarterly earnings in line with expectations,neutral,0.0,0.0023840892202925314
2025-02-07,TSLA,Tesla stock sank on troubling guidance,negative,-1.0,-0.8567906763219566
2025-02-12,TSLA,"Tesla raised its full-year guidance, shares climb",positive,1.0,0.8894153272730411
2025-02-12,TSLA,"Tesla reported record quarterly profit, shares climb",positive,1.0,0.959502581819238
2025-02-19,TSLA,"Tesla warned of a demand slowdown, shares slide",negative,-1.0,-0.9431367794204918
2025-02-20,TSLA,"Tesla cut its full-year guidance, shares slide",negative,-1.0,-0.8981362424630324
2025-02-21,TSLA,"Tesla held its annual shareholder meeting, no major stock reaction",neutral,0.0,-0.0018915756788471412
2025-02-24,TSLA,Tesla will report quarterly results next week,neutral,0.0,-0.0009698295543304342
2025-02-24,TSLA,Tesla presented at an industry conference,neutral,0.0,-0.003949240824195552
2025-02-25,TSLA,Tesla drops as it cut its full-year guidance,negative,-1.0,-0.9174804645611706
2025-02-25,TSLA,Tesla stock tumbled on troubling revenue,negative,-1.0,-0.8753334787164979
2025-02-26,TSLA,Tesla stock fell on soft quarterly earnings,negative,-1.0,-0.7689780437821124
2025-03-04,TSLA,Tesla drops as it faces a regulatory investigation,negative,-1.0,-0.9509191133472783
2025-03-05,TSLA,Tesla shares slumped after missed analyst earnings estimates,negative,-1.0,-0.8727442878693618
2025-03-07,TSLA,Tesla rallies as it beat analyst earnings estimates,positive,1.0,0.8996918606802218
2025-03-13,TSLA,Tesla will report quarterly results next week,neutral,0.0,-0.0009698295543304342
2025-03-14,TSLA,Tesla shares tumbled after received an analyst downgrade,negative,-1.0,-0.8385916079459568
2025-03-18,TSLA,"Tesla announced layoffs amid cost cuts, shares slide",negative,-1.0,-0.948168517581117
2025-03-18,TSLA,Tesla stock plunged on disappointing quarterly earnings,negative,-1.0,-0.8108735687698444
2025-03-19,TSLA,Tesla filed its routine quarterly disclosure,neutral,0.0,-0.0009525289846085763
2025-03-21,TSLA,Analysts turn bullish on Tesla after better-than-expected revenue,positive,1.0,0.9021013823983801
2025-03-24,TSLA,Tesla shares fell after missed analyst earnings estimates,negative,-1.0,-0.8586647197493446
2025-03-25,TSLA,Analysts turn cautious on Tesla after troubling sales,negative,0.0,-0.9252650895535688
2025-03-26,TSLA,Tesla shares trade flat as it held its annual shareholder meeting,neutral,0.0,-0.002141725830049592
2025-03-26,TSLA,Tesla stock advanced on resilient guidance,positive,1.0,0.7216189523110806
2025-03-28,TSLA,Tesla presented at an industry conference,neutral,0.0,-0.003949240824195552
2025-03-31,TSLA,Tesla rallies as it reported record quarterly profit,positive,1.0,0.9594426220134175
2025-03-31,TSLA,Tesla will report quarterly results next week,neutral,0.0,-0.0009698295543304342
2025-04-01,TSLA,Tesla rallies as it reported record quarterly profit,positive,1.0,0.9594426220134175
2025-04-03,TSLA,Tesla to hold investor call on profit margins,neutral,1.0,-0.002803609954146767
2025-04-03,TSLA,Tesla drops as it announced layoffs amid cost cuts,negative,-1.0,-0.9504631841496636
2025-04-04,TSLA,Tesla shares jumped after reported record quarterly profit,positive,1.0,0.9287527074898967
2025-04-09,TSLA,"Tesla announced layoffs amid cost cuts, shares slide",negative,-1.0,-0.948168517581117
2025-04-11,TSLA,Tesla stock fell on troubling profit margins,negative,0.0,-0.8306487568572251
2025-04-14,TSLA,"Tesla announced a change to its board of directors, no major stock reaction",neutral,0.0,-0.0016182143834567366
2025-04-21,TSLA,Tesla shares trade flat as it announced a change to its board of directors,neutral,0.0,-0.0014402382331549675
2025-04-21,TSLA,Tesla shares tumbled after faces a regulatory investigation,negative,-1.0,-0.8899243786212304
2025-04-22,TSLA,Tesla shares dropped after cut its full-year guidance,negative,-1.0,-0.830714501128609
2025-04-24,TSLA,Tesla shares fell after missed analyst earnings estimates,negative,-1.0,-0.8586647197493446
2025-04-28,TSLA,Tesla shares climbed after raised its full-year guidance,positive,1.0,0.8188454456180925
2025-04-29,TSLA,Analysts turn bullish on Tesla after record guidance,positive,1.0,0.902735585971392
2025-04-29,TSLA,Tesla shares trade flat as it will report quarterly results next week,neutral,0.0,-0.0005536697560573796
2025-04-30,TSLA,Tesla rallies as it announced a share buyback program,positive,1.0,0.9496730181861665
2025-05-01,TSLA,Tesla drops as it cut its full-year guidance,negative,-1.0,-0.9174804645611706
2025-05-01,TSLA,Tesla shares trade flat as it filed its routine quarterly disclosure,neutral,0.0,-0.0005250969199978653
2025-05-05,TSLA,Tesla shares slumped after faces a regulatory investigation,negative,-1.0,-0.9214490474718805
2025-05-06,TSLA,Tesla stock surged on resilient guidance,positive,1.0,0.7381393542646486
2025-05-06,TSLA,Tesla shares rallied after unveiled a new product line to strong demand,positive,1.0,0.9407183989766889
2025-05-08,TSLA,"Tesla warned of a demand slowdown, shares slide",negative,-1.0,-0.9431367794204918
2025-05-08,TSLA,Tesla rallies as it reported record quarterly profit,positive,1.0,0.9594426220134175
2025-05-09,TSLA,Tesla stock rallied on strong profit margins,positive,1.0,0.8108315565482668
2025-05-12,TSLA,"Tesla beat analyst earnings estimates, shares climb",positive,1.0,0.8856703933415196
2025-05-12,TSLA,Tesla cash flow in line with expectations,neutral,0.0,-0.000844400623127517
2025-05-13,TSLA,Tesla stock jumped on better-than-expected revenue,positive,1.0,0.7884905562636839
2025-05-14,TSLA,Tesla shares climbed after raised its full-year guidance,positive,1.0,0.8188454456180925
2025-05-15,TSLA,Tesla stock sank on troubling revenue,negative,-1.0,-0.879284192044992
2025-05-20,TSLA,Tesla shares tumbled after announced layoffs amid cost cuts,negative,-1.0,-0.915877124569299
2025-05-23,TSLA,Tesla announced a change to its board of directors,neutral,0.0,-0.003610072075022383
2025-05-29,TSLA,Tesla stock dropped on disappointing profit margins,negative,0.0,-0.8167059013023196
2025-05-29,TSLA,Tesla stock jumped on record revenue,positive,1.0,0.7336232878151205
2025-05-30,TSLA,Tesla rallies as it announced a share buyback program,positive,1.0,0.9496730181861665
2025-06-02,TSLA,Tesla shares trade flat as it announced a change to its board of directors,neutral,0.0,-0.0014402382331549675
2025-06-04,TSLA,Tesla shares trade flat as it will report quarterly results next week,neutral,0.0,-0.0005536697560573796
2025-06-04,TSLA,Tesla to hold investor call on profit margins,neutral,1.0,-0.002803609954146767
2025-06-05,TSLA,Tesla drops as it announced layoffs amid cost cuts,negative,-1.0,-0.9504631841496636
2025-06-06,TSLA,Tesla to hold investor call on profit margins,neutral,1.0,-0.002803609954146767
2025-06-11,TSLA,"Tesla beat analyst earnings estimates, shares climb",positive,1.0,0.8856703933415196
2025-06-16,TSLA,Tesla cash flow in line with expectations,neutral,0.0,-0.000844400623127517
2025-06-20,TSLA,Tesla presented at an industry conference,neutral,0.0,-0.003949240824195552
2025-06-24,TSLA,Tesla shares rallied after unveiled a new product line to strong demand,positive,1.0,0.9407183989766889
2025-06-25,TSLA,"Tesla cut its full-year guidance, shares slide",negative,-1.0,-0.8981362424630324
2025-07-01,TSLA,Analysts turn cautious on Tesla after troubling guidance,negative,0.0,-0.9184572575136737
2025-07-02,TSLA,Analysts turn cautious on Tesla after soft revenue,negative,0.0,-0.8876055557909779
2025-07-03,TSLA,Tesla shares trade flat as it filed its routine quarterly disclosure,neutral,0.0,-0.0005250969199978653
2025-07-08,TSLA,Tesla shares jumped after announced a share buyback program,positive,1.0,0.9129378093944646
2025-07-09,TSLA,Tesla stock sank on troubling sales,negative,-1.0,-0.8691676925858082
2025-07-11,TSLA,Tesla rallies as it unveiled a new product line to strong demand,positive,1.0,0.9382030689749176
2025-07-14,TSLA,Tesla rallies as it beat analyst earnings estimates,positive,1.0,0.8996918606802218
2025-07-15,TSLA,Tesla to hold investor call on guidance,neutral,0.0,-0.001087589049011196
2025-07-16,TSLA,Tesla shares fell after received an analyst downgrade,negative,-1.0,-0.8728976584926862
2025-07-18,TSLA,Tesla stock advanced on resilient cash flow,positive,1.0,0.717669275154349
2025-07-22,TSLA,Tesla shares slumped after missed analyst earnings estimates,negative,-1.0,-0.8727442878693618
2025-07-22,TSLA,Tesla shares climbed after raised its full-year guidance,positive,1.0,0.8188454456180925
2025-07-28,TSLA,Tesla shares dropped after faces a regulatory investigation,negative,-1.0,-0.9108693803381018
2025-07-30,TSLA,"Tesla filed its routine quarterly disclosure, no major stock reaction",neutral,0.0,-0.0006792901431024283
2025-07-31,TSLA,Analysts turn cautious on Tesla after troubling quarterly earnings,negative,0.0,-0.8943634440653437
2025-07-31,TSLA,Tesla shares climbed after raised its full-year guidance,positive,1.0,0.8188454456180925
2025-08-01,TSLA,Tesla shares soared after received an analyst upgrade,positive,1.0,0.8430006081314381
2025-08-04,TSLA,Tesla drops as it cut its full-year guidance,negative,-1.0,-0.9174804645611706
2025-08-05,TSLA,Analysts turn cautious on Tesla after disappointing cash flow,negative,0.0,-0.9115777284053117
2025-08-05,TSLA,"Tesla reported record quarterly profit, shares climb",positive,1.0,0.959502581819238
2025-08-06,TSLA,Analysts turn bullish on Tesla after robust cash flow,positive,1.0,0.894994402649863
2025-08-11,TSLA,Tesla sales in line with expectations,neutral,0.0,-0.0006233021674546951
2025-08-12,TSLA,Tesla shares jumped after announced a share buyback program,positive,1.0,0.9129378093944646
2025-08-14,TSLA,Tesla rallies as it beat analyst earnings estimates,positive,1.0,0.8996918606802218
2025-08-15,TSLA,Tesla will report quarterly results next week,neutral,0.0,-0.0009698295543304342
2025-08-18,TSLA,Analysts turn bullish on Tesla after record revenue,positive,1.0,0.8771851398420308
2025-08-19,TSLA,Tesla stock sank on disappointing cash flow,negative,-1.0,-0.8232385232337682
2025-08-20,TSLA,Tesla stock surged on record sales,positive,1.0,0.7909119952792614
2025-08-27,TSLA,Tesla shares slumped after warned of a demand slowdown,negative,-1.0,-0.903389612477623
2025-09-02,TSLA,Tesla rallies as it raised its full-year guidance,positive,1.0,0.9155495178067174
2025-09-02,TSLA,"Tesla faces a regulatory investigation, shares slide",negative,-1.0,-0.9553723905177202
2025-09-08,TSLA,Tesla drops as it received an analyst downgrade,negative,-1.0,-0.9448443320467992
2025-09-12,TSLA,Tesla shares trade flat as it will report quarterly results next week,neutral,0.0,-0.0005536697560573796
2025-09-15,TSLA,Tesla stock fell on soft quarterly earnings,negative,-1.0,-0.7689780437821124
2025-09-16,TSLA,Tesla shares trade flat as it presented at an industry conference,neutral,0.0,-0.0019778380309251296
2025-09-17,TSLA,Tesla shares advanced after raised its full-year guidance,positive,1.0,0.8142967051867009
2025-09-17,TSLA,"Tesla missed analyst earnings estimates, shares slide",negative,-1.0,-0.902246614881136
2025-09-18,TSLA,Tesla shares sank after faces a regulatory investigation,negative,-1.0,-0.9122560903927794
2025-09-19,TSLA,Tesla shares tumbled after missed analyst earnings estimates,negative,-1.0,-0.8569260922264211
2025-09-22,TSLA,Tesla stock climbed on strong guidance,positive,1.0,0.8233698125942399
2025-09-23,TSLA,Tesla to hold investor call on quarterly earnings,neutral,0.0,0.000760519905823525
2025-09-23,TSLA,Tesla rallies as it unveiled a new product line to strong demand,positive,1.0,0.9382030689749176
2025-09-24,TSLA,Analysts turn cautious on Tesla after troubling sales,negative,0.0,-0.9252650895535688
2025-09-24,TSLA,"Tesla faces a regulatory investigation, shares slide",negative,-1.0,-0.9553723905177202
2025-09-25,TSLA,Tesla to hold investor call on guidance,neutral,0.0,-0.001087589049011196
2025-09-26,TSLA,Tesla shares plunged after missed analyst earnings estimates,negative,-1.0,-0.8123086631164371
2025-09-29,TSLA,Tesla stock jumped on robust quarterly earnings,positive,1.0,0.7781625995480254
2025-09-29,TSLA,Tesla stock slumped on weak revenue,negative,-1.0,-0.9010725235870284
2025-10-02,TSLA,Tesla stock slumped on worse-than-expected revenue,negative,-1.0,-0.8942863023492768
2025-10-07,TSLA,"Tesla will report quarterly results next week, no major stock reaction",neutral,0.0,-0.0006354921084305472
2025-10-08,TSLA,Tesla stock dropped on soft cash flow,negative,-1.0,-0.76764544407502
2025-10-08,TSLA,Analysts turn cautious on Tesla after weak cash flow,negative,-1.0,-0.8896109808511186
2025-10-09,TSLA,"Tesla will report quarterly results next week, no major stock reaction",neutral,0.0,-0.0006354921084305472
2025-10-10,TSLA,Analysts turn cautious on Tesla after disappointing guidance,negative,0.0,-0.9210272746083643
2025-10-17,TSLA,Tesla shares rallied after unveiled a new product line to strong demand,positive,1.0,0.9407183989766889
2025-10-20,TSLA,"Tesla beat analyst earnings estimates, shares climb",positive,1.0,0.8856703933415196
2025-10-22,TSLA,Analysts turn cautious on Tesla after troubling quarterly earnings,negative,0.0,-0.8943634440653437
2025-10-24,TSLA,Tesla cash flow in line with expectations,neutral,0.0,-0.000844400623127517
2025-10-27,TSLA,"Tesla warned of a demand slowdown, shares slide",negative,-1.0,-0.9431367794204918
2025-10-27,TSLA,Tesla shares trade flat as it maintained its previous guidance,neutral,0.0,-0.0014717016192671017
2025-10-29,TSLA,"Tesla announced layoffs amid cost cuts, shares slide",negative,-1.0,-0.948168517581117
2025-10-30,TSLA,"Tesla missed analyst earnings estimates, shares slide",negative,-1.0,-0.902246614881136
2025-11-03,TSLA,Analysts turn cautious on Tesla after troubling guidance,negative,0.0,-0.9184572575136737
2025-11-04,TSLA,Tesla shares trade flat as it will report quarterly results next week,neutral,0.0,-0.0005536697560573796
2025-11-05,TSLA,Tesla shares trade flat as it presented at an industry conference,neutral,0.0,-0.0019778380309251296
2025-11-07,TSLA,"Tesla received an analyst upgrade, shares climb",positive,1.0,0.9228862673478969
2025-11-10,TSLA,Tesla stock sank on weak quarterly earnings,negative,-1.0,-0.7871223715040627
2025-11-11,TSLA,"Tesla unveiled a new product line to strong demand, shares climb",positive,1.0,0.9541530080281007
2025-11-12,TSLA,Analysts turn cautious on Tesla after disappointing guidance,negative,0.0,-0.9210272746083643
2025-11-13,TSLA,Analysts turn bullish on Tesla after better-than-expected cash flow,positive,1.0,0.8857725415790669
2025-11-18,TSLA,"Tesla announced layoffs amid cost cuts, shares slide",negative,-1.0,-0.948168517581117
2025-11-21,TSLA,Tesla rallies as it unveiled a new product line to strong demand,positive,1.0,0.9382030689749176
2025-11-28,TSLA,Tesla shares dropped after faces a regulatory investigation,negative,-1.0,-0.9108693803381018
2025-12-01,TSLA,Tesla rallies as it announced a share buyback program,positive,1.0,0.9496730181861665
2025-12-01,TSLA,Tesla stock soared on resilient cash flow,positive,1.0,0.7283197007762965
2025-12-02,TSLA,Tesla stock soared on robust quarterly earnings,positive,1.0,0.7671633873629176
2025-12-02,TSLA,Tesla shares rallied after received an analyst upgrade,positive,1.0,0.8481111885700049
2025-12-03,TSLA,Tesla drops as it cut its full-year guidance,negative,-1.0,-0.9174804645611706
2025-12-04,TSLA,Tesla cash flow in line with expectations,neutral,0.0,-0.000844400623127517
2025-12-05,TSLA,Analysts turn bullish on Tesla after better-than-expected quarterly earnings,positive,1.0,0.8948409873553493
2025-12-05,TSLA,Analysts turn cautious on Tesla after troubling revenue,negative,0.0,-0.9317213317388445
2025-12-08,TSLA,"Tesla announced layoffs amid cost cuts, shares slide",negative,-1.0,-0.948168517581117
2025-12-12,TSLA,Tesla stock advanced on strong profit margins,positive,1.0,0.7721154709279248
2025-12-16,TSLA,Analysts turn bullish on Tesla after resilient cash flow,positive,1.0,0.8858466529261899
2025-12-18,TSLA,Tesla shares trade flat as it held its annual shareholder meeting,neutral,0.0,-0.002141725830049592
2025-12-22,TSLA,Tesla shares trade flat as it filed its routine quarterly disclosure,neutral,0.0,-0.0005250969199978653
2025-12-22,TSLA,Tesla shares advanced after beat analyst earnings estimates,positive,1.0,0.8317418780092574
2025-12-23,TSLA,Tesla shares soared after reported record quarterly profit,positive,1.0,0.9485678154634382
